Topic,Percentage,song_id,song_name,artist,album,Like_Count,Lyric,cover_url,tags,year
2,0.7807741617740523,6122284,외딴섬 로맨틱,잔나비,환상의 나라,1506,어느 외딴섬 로맨틱을  우리 꿈꾸다 떠내려 왔나  때마침 노을빛이 아름답더니  캄캄한 밤이 오더군  이대로 이대로  더 길 잃어도 난 좋아  노를 저으면 그 소릴 난 들을래  쏟아지는 달빛에  오 살결을 그을리고  먼 옛날의 뱃사람을 닮아볼래 그 사랑을  나는 처음부터 다 알고 있었지  거긴 그 무엇도 없다는 것을  그래 넌 두 눈으로 꼭 봐야만 믿잖아  기꺼이 함께 가주지  이대로 이대로  더 길 잃어도 난 좋아  노를 저으면 그 소릴 난 들을래  쏟아지는 달빛에  오 살결을 그을리고  먼 옛날의 뱃사람을 닮아볼래  사랑은 바다 건너 피는 꽃이 아니래  조그만 쪽배에로  파도는 밑줄 긋고  먼 훗날 그 언젠가  돌아가자고 말하면  너는 웃다 고갤 끄덕여줘  참 아름다운 한때야  오 그 노래를 들려주렴  귓가에 피어날 사랑 노래를,https://image.bugsm.co.kr/album/images/200/40594/4059420.jpg?version=20210729063234.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
0,0.6502971719956143,6127184,Outsider,비투비,4U : OUTSIDE,1504,깊은 다크서클    지긋지긋한     짜여진 각본 같은 하루 억지로 버티는     머리로는 알겠는데  숨이 턱 막히는          내 인생 한번 다시 돌아보면     인간일 수 없어            어쩌면     아니면          아침마다 하는 말         새로운 거  내 마음대로  마음대로                           남들과 똑같고 싶지 않아    아무도 모르는 세상 속에 나 홀로 빠져                        아 잠시 실례 좀 할게요  동서남북 온 사방이 적 천지          방심하다간 잡아먹히는 현실  동해보다 더 짠 내 나는   살려고 두리번두리번 굴리는  흐리멍덩한 동공 크게 키워  느림보   목표를 향해 뛰어  두 눈에 불을 켜라 부릅떠 맹수처럼              시도 때도 없이      비틀비틀거리는 매일  하루 버텨 하루 사는 것뿐 가슴이 휑하게 패인    너 나 할 것 없는 문제  눈이 퀭해지는                남들과 똑같고 싶지 않아    아무도 모르는 세상 속에 나 홀로 빠져                        내일이 다시 찾아와도  내 길을 걸어가 남들과는 다른          바라봐 또 다른 나의 모습    아무도 모르는 세상 속에 나 홀로 빠져                      ,https://image.bugsm.co.kr/album/images/200/40643/4064379.jpg?version=20210914165003.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
0,0.9799064494414548,32099910,Galaxy,태연 (TAEYEON),What Do I Call You - The 4th Mini Album,1500,여긴 작은 외딴 섬  주윌 살펴도  끝이 없는 긴 밤에  길을 잃어 또다시  몸을 웅크린  내게 닿은 발소리  익숙한 그 온기로  날 깨워 깨워 깨워  같은 자리에  매일 같이 기다리던  내 세상에  너의 따뜻한 목소리로  이젠 좋은 꿈을 꾸라고          유일한   날 안아주는 빛  어둠이 걷힌 뒤  네가 보여 보여 보여  한 걸음씩 가까워진 온기  네 안에 펼쳐진  나의 작은 작은 작은 우주     뒤돌아선 채 내게  따라오라 손짓해  답을 일러주듯이  수놓아진 별빛이  외로웠던 나의 어제가  바탕이 돼 눈부신 밤  이젠 두렵지가 않아 난  너로 가득해  오래 내가 찾아 헤맨 곳  편히 여기 쉬어 가라고          유일한   날 안아주는 빛  어둠이 걷힌 뒤  네가 보여 보여 보여  한 걸음씩 가까워진 온기  네 안에 펼쳐진  나의 작은 작은 작은 우주  소원을 빌던 그날 밤  한 줄기 빛으로 닿아  이토록 기나긴  여행의 끝에 너를 마주친 일  마주한 눈 속에 펼쳐지는 꿈  이제야 선명해        눈부신   날 안아주는 빛  구름이 걷힌 뒤  네가 보여 보여 보여  한 걸음씩 스며드는 온기  날 부른 목소리  나의 작은 작은 작은 우주,https://image.bugsm.co.kr/album/images/200/203673/20367316.jpg?version=20201228113002.0,"['국내', '100시리즈', '2021년', '2021 뮤직PD 선곡 TOP100']",2021y
2,0.9870554262605462,6135536,어제 너는 나를 버렸어,10CM,The 3rd EP,1495,어제 너는 나를 버렸어  나는 아무 변명하지 못하고  얌전하게 집에 돌아와  너무 피곤해 잠이 들었어  눈이 떠지자마자 정신이 없지  지각은 말이 안 돼 출근해야지  시간이 모자라 널 생각하고 아파하기엔  내가 너무 바빠  눈물이 맺혔을지도  아닌가 졸린건지도  어쩌면 널 좋아하지 않았었나봐  연락을 기다릴지도  아닌가 귀찮을지도  어쩌면 널 사랑하진 않았었나봐  이제 나는 너를 잊었어  생각해 보니 오늘 하루 종일  네 생각이 나질 않았고  왠지 웃으며 잠이 들었어  이별이 항상 지독할 필요는 없지  우리도 각자 가던 길을 가야지  못다 한 마음도 전하지 못한 말도 많았지만  내가 너무 바빠  눈물이 맺혔을지도  아닌가 졸린건지도  어쩌면 널 좋아하지 않았었나봐  연락을 기다릴지도  아닌가 귀찮을지도  어쩌면 널 사랑하진 않았었나봐  아냐 그랬을 리가 없지  너 없인 살 수 없었던  꿈같은 날들이 있었지  나를 안아주던 숨결도  빛이 나던 그 입술도  시간을 되돌려 갈 수 있다 해도  이젠 너무 바빠  눈물은 말랐을지도  이대로 괜찮을지도  어쩌면 널 기다리지 않을건가봐  마음이 죽은걸지도  차갑게 굳어질지도  어쩌면 널 사랑하지 않을건가봐  이제 나는 너를 잊었어  아쉬울게 하나도 없어,https://image.bugsm.co.kr/album/images/200/40672/4067276.jpg?version=20211113004225.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
1,0.9913989598933606,6132773,너는 내 세상이었어,볼빨간사춘기,Butterfly Effect,1478,오늘만 같이 있게 해 줘  마지막이란 게 누구보다 싫은 걸 알잖아  한 번만 나를 꼭 안아줘  그러면 너도 다시 따뜻해 질까  네 계절을 다 사랑하는 건 쉽지 않았지만  우리가 그려온 시간들은 내겐 전부였어  너는 내 세상이었어  그 무엇과도 바꿀 수 없는  그 세상이 무너지면 어떻게 살아갈 수 있겠어  아름다웠던 순간들이 사라져가는 걸 보면서  나는 한참을 울고 있었던 것만 같아  참 오래도 널 만나 왔는데  우리의 시간은 언제부터 멈춰져있는지  사랑한단 그 흔한 말조차도  아직도 너에겐 어려운 일일까  네 계절을 다 사랑하는 건 쉽지 않았지만  우리가 그려온 시간들은 내겐 전부였어  너는 내 세상이었어  그 무엇과도 바꿀 수 없는  그 세상이 무너지면 어떻게 살아갈 수 있겠어  아름다웠던 순간들이 사라져가는 걸 보면서  나는 한참을 울고 있었던 것만 같아  아름답던 밤 하늘이 내게 웃어 주었던 네 눈빛이  회색빛으로 칠해져 눈앞이 자꾸 흐려져  뒤돌아 걸어가는 그 길에 아득했던 우리 추억이  한순간 사라져 다 흩어져  너는 내 세상이었어  그 무엇과도 바꿀 수 없는  그 세상이 무너지면 어떻게 살아갈 수 있겠어  아름다웠던 순간들이 사라져가는 걸 보면서  나는 한참을 울고 있었던 것만 같아  널 기다리고 있을 것 같아,https://image.bugsm.co.kr/album/images/200/40665/4066507.jpg?version=20211027003705.0,"[""IT'S NEW! 신곡 에센셜"", 'NewSongs']",2021y
2,0.9424155101255144,6132772,나비효과,볼빨간사춘기,Butterfly Effect,1459,네 맘이 날 스치고  음 살며시 눈을 감고  나는 네가 보고플 땐  파란 하늘을 올려다보겠지    먹구름이 뜰 때면  작은 소나기 내리면           빛나는 무언갈 찾게 해 준 걸까           손을 더 뻗어 보면 네게 닿을 것만 같아             내게 좀 더             가까워져    나의 작은 날갯짓이  음 네 맘을 뒤흔들고  너는 내가 보고플 땐  파란 하늘을 올려다보겠지    먹구름이 뜰 때면  작은 소나기 내리면           빛나는 무언갈 찾게 해 준 걸까           손을 더 뻗어 보면 네게 닿을 것만 같아             내게 좀 더             가까워져         내 작은 몸짓으로      내 손을 잡아줘         비바람 속에서      날 놓지 말아 줘,https://image.bugsm.co.kr/album/images/200/40665/4066507.jpg?version=20211027003705.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
0,0.842976119936862,32342561,LOCO,ITZY (있지),CRAZY IN LOVE,1364,미친다는 말이 이해 간달까         이건 달콤한 독 같아       출구 없는 방 안에 사방이 너란 거울이야  굳이 쉽게 말하자면            오아시스 찾는  난 네 주위를 맴돌지  콩깍지 껴 버린 내 두 눈은   켜줘 네 손으로 불 꺼진 내 심장          너를 갖고 싶어졌어  몰라 이젠 이미 난  끝까지 가볼래  넌 날 반쯤 미치게 만들어            대체 네가 뭔데  미쳐 날뛰어 기분이               나도 내가              내게 대체 넌 뭘 원해  미친 이 마음은 다 갖다 퍼 줘도    하루는 천국을 갔다 왔다 가도  나락 끝까지 날 밀어버려           날 더 망가뜨려도 널 믿을 수 밖에 없게 해줘  오아시스 찾은  난 네 옆 자릴 넘보지   따윈 잊었어 끝까지 가 볼래  넌 날 반쯤 미치게 만들어            대체 네가 뭔데  미쳐 날뛰어 기분이               나도 내가                                    넌 날 완전 미치게 만들어            대체 네가 뭔데  미쳐 날뛰어 기분이               나도 내가  ,https://image.bugsm.co.kr/album/images/200/204225/20422533.jpg?version=20211002011645.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
2,0.6530021146959896,30604224,바보 (Feat. nafla),베이빌론 (Babylon),S.S.F.W.,1337,아주 먼 곳으로 떠나  널 만나지 못하게  보면 뭐 해 아플 게 뻔한데  부질없는 거잖아  자꾸 네가 생각 나도  이젠 돌이킬 수 없잖아  너무 보고 싶을 때면  하늘 위에 그릴게                                           지금에 내 감정선은 정리가 안돼 두 개지                지금 와서 널 다시 잡는다면  옳은 선택을 하는 걸까  너와 같은 향수를 쓰는 저 여자들을 난  가끔 쳐다보게 돼 본능인 거처럼  매일 다투며 끝났던 데이트는  지금 돌이켜보면 아름다운 추억으로 바뀌어           너 말고 다른 여자들 내 눈엔    정신 줄 놓고 간 근처 노래방에 번 방에서  즐기다 말고 업데이트한 네 사진 봐  따뜻하게 보낸 작년에 추운 월     혹시 하는 마음에 찾아갔어     너도 알잖아 모든 게 헛수고  이젠 다 추억으로 남기는 게 좋은가 싶어                                                            ,https://image.bugsm.co.kr/album/images/200/200899/20089966.jpg?version=20210223002445.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
1,0.9900829818985043,6129051,BRAIN,양요섭,Chocolate Box,1294,내 머릿속을 떠나지 않는  남겨진 그 이름  화려한 도시 푸른   내 맘을 위로하진 못 해       적막 속을 걸어 다니고 있어  공허한 메아리가 퍼지는   쓰러지는 나  날 부르는 목소리를 따라  홀린 듯 쓸려가 거친 파도  점점 깊이 끌려가는 나       널 불러 난 깊은 수렁 속으로  더 깊게 팬 상처는  아물지 못해 번져가  한 걸음 다가가면  멀리 사라지는 신기루  암흑 속에 난 너를 불러  놓지 않아      영원히 넌       아름답게 다시 피어올라줘  어둠 속에 너로 빛을 밝혀줘  점점 희미해져 사라져 멀어져  영원토록      무심한 척을 해도  내 안에 깊게 박힌 기억은  나를 헤집고 다니다 결국  흉터만 남기고 사라져  어둠 속을 혼자 걷는  이 시간이 너무 괴로워  난 또 쓰러짐에 아픔에  매일 난 이리저리 헤매는 걸  날 부르는 목소리를 따라  홀린 듯 쓸려가 거친 파도  점점 깊이 끌려가는 나       널 불러 난 깊은 수렁 속으로  더 깊게 팬 상처는  아물지 못해 번져가  한 걸음 다가가면  멀리 사라지는 신기루  암흑 속에 난 너를 불러  놓지 않아      꺼져가는 불씨 속  나를 다시 태울 추억을 삼키고  눈물을 멈춰도  다시 피울 너와의 추억과  아픔이 내 머릿속을  자꾸 뒤집어놓는 걸        날 불러 이 기억 속을 헛돌아  수없이 베인 심장은  이성을 잃어 미쳐가  한 걸음 다가가면  멀리 사라지는 신기루  암흑 속에 난 너를 불러  놓지 않아      영원토록      아름답게 다시 피어올라줘  어둠 속에 너로 빛을 밝혀줘  점점 희미해져 사라져 멀어져  영원토록    ,https://image.bugsm.co.kr/album/images/200/40651/4065120.jpg?version=20211027005615.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
2,0.976274673463551,32344474,BAD LOVE,키 (KEY),BAD LOVE - The 1st Mini Album,1213,이토록 끌린 존재  너는    짜릿하지만 미스테리한   낯선 강렬한 중독  덮쳐 오는 멜로  널 빛이며 어둠이라고 불러  자라난    더 깊이 탐미할수록  달콤한 듯 쓰디쓴 독  환희도 절망도 나의 것  도망쳐 봐도  낙원 따윈 없어     안 끝나           도망쳐 더 멀리     다 지긋지긋해 이딴             더 욕해 더 세게     내 안에 너 없게           도무지  안 돼  돌아버리지  꿈틀대며 눈을 뜨는     제 멋대로인  잘난  속에  삐뚤어져 가는 내 맘이 보여         그 잔 속 가득 채워진  거짓들은 황홀했으니  선택한 벌을 난 받았어  미워할 바에야  삼켜버려야 해           도망쳐 더 멀리     다 지긋지긋해 이딴             더 욕해 더 세게     내 안에 너 없게                      아름답지만 잔혹한  너란 비극 내 안에서  날뛰고 있어  또 눈을 뜨네  이 꿈속에  번지는 불길처럼 더 커져        내가 택한 벌                     도망쳐 더 멀리     다 지긋지긋해                   더 욕해 더 세게     내 안에 너 없게                     ,https://image.bugsm.co.kr/album/images/200/204229/20422994.jpg?version=20211008004135.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
0,0.9785803752065105,32172260,Beautiful (Feat. Skinny Brown),ASH ISLAND,ISLAND,1171,또 하나의          나라도 웃어볼게   겨울이 가도 봄이 오지  꽃은 졌다가 다시                     너도 좋은 곳에서 편히 쉬길 바래 이젠  너의 향기가 남아서      공감도 못 할 일이었지      비로소 피어날 준비가 된 너라는 꽃은 피었고  모두가 울 때 나는 웃어줄 거야 꼭  내가 받은 게 좀 많어 넌 모르겠지 아마도  걱정 마 내가 그 꽃잎으로 남아있어  같이 길을 걷자 양쪽엔 하얀   그 뒤를 따라갈 게 어디던 너가 가던 곳       또 하나의          나라도 웃어볼게   겨울이 가도 봄이 오지  꽃은 졌다가 다시          해가 내리쬐고 바닥에는           내가 너의 자릴 빛나게 둘 게                                 짙게 향이 밴 듯이  남아 있어 내 눈엔  너의 흔적들이 다시 보여  찬히 따라가려 해                       더 이상 슬프지 않아  너가 여기 있잖아                    영원할 거야 너의 마지막도                또 하나의          나라도 웃어볼게   겨울이 가도 봄이 오지  꽃은 졌다가 다시        ,https://image.bugsm.co.kr/album/images/200/203827/20382751.jpg?version=20210925005720.0,"['국내', '100시리즈', '2021년', '2021 뮤직PD 선곡 TOP100']",2021y
2,0.9910840132538168,32317944,이대로만 (Feat. 죠지),로꼬,이대로만,1163,느리게 흘렀으면 해 여름밤 너와 나  아침이 되면 전부 다 없어져 버릴 것 같아서  조금이라도 더 멈추고 싶어  시간을 피해서 숨어있고 싶어  이대로만  더 이상 차가워지지 않게  이대로만  영원한 건 없다지만 난 믿지 않을래  꽉 차있어 머릿속 없지 숨 쉴 곳  날씨가 좋아서 나가도 봤지만 찾잖아 몸 숨길 곳  결국 일이잖아 휴식도 열정 열정 부질없어  인사 각도 도 빨리 가야 돼 무인도로 당장  난 멍을 때리고 앉아 이 고민들이 다  무슨 의미가 있을까  넌 말없이 내게 안겨  난 말해 조금만 더  시계는 보지 말고  붙잡아 두고 싶은 밤인데  난 내일로 안 돌아갈래  더할 나위 없게 이대로  너의 손을 놓지 않을래  느리게 흘렀으면 해 여름밤 너와 나  아침이 되면 전부 다 없어져 버릴 것 같아서  조금이라도 더 멈추고 싶어  시간을 피해서 숨어있고 싶어  이대로만  더 이상 차가워지지 않게  이대로만  영원한 건 없다지만 난 믿지 않을래  영원히 그늘질 나무를 찾아 산으로  가면 보일까 싶어서 계속 올랐어  우린 너무 높아 녹아 없어질지도  모르지만 우린 쉴만한 곳을 찾아서  오르고 또 올라  고르고 또 골라  아무것도 몰라 우린 계속해서 올라  오르고 또 올라  고르고 또 골라  아무것도 모르지만 어딘가 있을 패러다이스  이대로만 이대로만 이대로만  머물러줘 내 옆에  그대로만 그대로만 그대로만  있어주면 돼 옆에  느리게 흘렀으면 해 여름밤 너와 나  아침이 되면 전부 다 없어져 버릴 것 같아서  조금이라도 더 멈추고 싶어  시간을 피해서 숨어있고 싶어  이대로만  더 이상 차가워지지 않게  이대로만  영원한 건 없다지만 난 믿지 않을래,https://image.bugsm.co.kr/album/images/200/204166/20416608.jpg?version=20210901002617.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
1,0.6792779497981887,6129774,CHERRY,AB6IX (에이비식스),MO' COMPLETE,1161,내가 너를 많이 좋아해   한입 베어 물어  난 물들지                넓은 바다 위 항해하듯이                           사랑이란 감정     괜스레 얼굴이 붉어지는 걸          너무 깊이 생각지는 마                      너에게로  하나 둘 셋까지 세고                                           나마저도 붉게 물들어간다                            달콤한 향기로 나를 조여와                                                                  어느새 네 옆에  와있네 몸을 끌어당겨   하루 종일 옆에 딱 붙어있어  과 극처럼 우리 둘   자연스레 바람을 타고 흐르는  우리 같이 들떠있는 아름다운   눈빛을 주고받은 뒤 말하지 않아도 알아버린  서로의 마음을       너에게로  하나 둘 셋까지 세고                                           나마저도 붉게 물들어간다                            달콤한 향기로 나를 조여와                                         네가 보낸 눈빛 또 아름답고도 탐이 나는  너의 입술 체리보다 해       헝클어진 머리조차도    내 맘을 숨기는 건     우리 함께 하는 순간 매일 꿈같아   행복해 너를 볼 때                                                                 어느새 가까워진 이 거리가                            손이 닿을 듯 말 듯 하는 거리가                                                              ,https://image.bugsm.co.kr/album/images/200/40653/4065372.jpg?version=20210928002346.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
1,0.9838941867323129,6030397,Christmassy!,더보이즈(THE BOYZ),THE BOYZ Special Single 'Christmassy!',1146,너로 가득 채운    하지만 자꾸 늘어만 가는    오늘 너에게 꼭 전해줄   걸음을 재촉해 설레   이끌 듯 멈춰선  밑의  두근대며 기다린         꿈에도 했던 그 고백  이젠 알지 너였던 걸        년 전 이 맘 때쯤  첫 만남 그 떨림을  내겐    매일 너 하나로 끝없이 이어진   울려 퍼진 캐롤도  거리의 불빛도  나를 설레게 하지만    빨개진 그 두 볼로  날 바라볼 때면      다 너 때문인 걸   함께 있는 것 만으로               유난히 예쁘게  빛으로 물든 거리  소란스런 사람들  쏟아지는 함박눈  그 위로 너와 딱 한 발짝 옆의 내 발자국   꼭 마치   내게 끝없이 반복되는     특별한 하루였는데  그 하루가 널 만난 뒤론            서툴고 반짝이던  첫눈을 맞춘 기억  내겐    함께 걸어가면 끝없이 이어질   울려 퍼진 캐롤도  거리의 불빛도  나를 설레게 하지만    빨개진 그 두 볼로  날 바라볼 때면      다 너 때문인 걸   함께 있는 것 만으로           널 만난 그 날 이 후로          오늘 너의 기분은 어때  나만큼 네 맘도 설레     이 계절을 이렇게   몇 번이고 함께해 줄래           빠져만 드는 내 맘도           널 바라보는 지금도                              ,https://image.bugsm.co.kr/album/images/200/40175/4017584.jpg?version=20210421042748.0,"['국내', '100시리즈', '2021년', '2021 뮤직PD 선곡 TOP100']",2021y
0,0.9825326646948308,32330801,끝까지 안아 줄게,Young K (DAY6),Eternal,1138,언젠간 상처만  남는다 해도 난  끝까지 안아 줄게 널  어둠만 가득한  세상 앞 너 혼자  눈물 흘리지 않게    비틀대며 나아가고 있는 너      넘어지면 깨질 것만 같아서     눈을 뗄 수 없어  제발 내 곁에서 떨어지지 마         흠집 하나 안 나게     내 모든 게 다 망가져도     불안해 하지 마      웃고 있는 나를 봐       빛이 다 사라져 가도  바닥까지 내려가도  절망 속에 잠겨 가도  끝까지 안아 줄게 난  애써  괜찮다 하지 마  넌 견딜 만큼 견뎠어  어딜 가겠어  이런 널 보고서  어떻게 널 외면하겠어  바람 앞에 작은 촛불 같은 너      언제라도 꺼질 것만 같아서     눈을 뗄 수 없어  제발 내 곁에서 떨어지지 마         흠집 하나 안 나게     내 모든 게 다 망가져도     불안해 하지 마      웃고 있는 나를 봐       빛이 다 사라져 가도  바닥까지 내려가도  절망 속에 잠겨 가도  끝까지 안아 줄게 난  지울 수 없는 흉터가  널 감싸는 대가라 해도  망설임 없이 온몸을 내줄게  너만은  흠집 하나 안 나게     내 모든 게 다 망가져도     불안해 하지 마      웃고 있는 나를 봐       빛이 다 사라져 가도  바닥까지 내려가도  절망 속에 잠겨 가도  끝까지 안아 줄게 난,https://image.bugsm.co.kr/album/images/200/204195/20419545.jpg?version=20210914003446.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
1,0.7128895087889197,6063128,미술관에서,Colde(콜드),이상주의,1106,미술관에서  널 처음 봤을 때  네가 나의 곁에 있었던  그 아름다운 모습  거리를 둔 채  멍하니 쳐다봐  두 발은 땅에 묶인 듯  너와 나만 빼고  다 멈춰버렸네  서로의 감정은  숨길 수가 없고  너는 나의 앞에  우린 마주한 채  마음을 전시해  한참을 그렇게  바라만 봤지          미술관에서 나눈 얘기  맞닿았던 느낌  처음 마주친 순간에 우린  같은 곳을 보고 있었지  늘 찾아 헤맸던  그림 앞에 서서    난 잠깐만 시간을 멈추고 싶어  너를 바라보면서  다시 눈을 떴을 때  너와 나의 세상 끝에  무너지지 않게  아무런 흔적도 없는  이 길을 비추네  흔들리는 우린  하나가 되었고  흔들리는 불이  나를 감싸  피어오르는 순간  내게 꼭 돌아와 줄래  기다리고 있을게  지금처럼 여기서  미술관에서 나눈 얘기  맞닿았던 느낌  처음 마주친 순간에 우린  같은 곳을 보고 있었지  늘 찾아 헤맸던  그림 앞에 서서                    흐릿해지는  나의 기억들                    이젠 떠나야 해  미술관에서,https://image.bugsm.co.kr/album/images/200/40267/4026763.jpg?version=20210421042900.0,"['국내', '100시리즈', '2021년', '2021 뮤직PD 선곡 TOP100']",2021y
2,0.5887011169813801,6133190,나 그댈위해 시 한편을 쓰겠어,케이시,옛이야기,1101,나 그댈 위해 시 한 편을 쓰겠어  나 그대에게 못다 한 얘기 많아  차마 그때 하지 못 했었던  오래된 내 마음일지라도  받아주길 바래요  사랑한다고  그댈 향해  말을 건넬 수 있다면  떠오르는 말 단 한마디지만  종이 위에 덧없는 꾸밈을 더해  볼품없는 솜씨로 시 한 편을 쓰겠어  사랑해요  이 말도 부족해요  내 마음 다 담을 수 없죠  나 그댈 위해 시 한 편을 쓰겠어  나 그대에게 못다 한 얘기 많아  차마 그때 하지 못 했었던  오래된 내 마음일지라도  받아주길 바래요  사랑한다고  라라라라라라  사랑해요  이 말도 부족해요  내 마음 다 담을 수 없죠  그대도 나와 같은 마음이라면  그대도 나를 아직 사랑한다면  부디 가던 길 잠시 멈추고  다시 한번만 돌아 봐줘요  기다리는 나를요  사랑해요  이미 늦어버린 마음이라  더 이상은 보잘것없어도  알아주길 바래요  사랑한다고  라라라라라라  너무 멀리 돌아온 듯해  라라라라라라  그댄 어디쯤에 있나요,https://image.bugsm.co.kr/album/images/200/40665/4066596.jpg?version=20211029063820.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
0,0.9788607188846453,6133486,XOXO,전소미,XOXO,1079,반쪽 같은 소리 하지 마  내 반쪽 이제 내 거야  나쁜 연이라고 하지 마  나쁜 건 너의 그녀야          버릇처럼 뱉던  네 말처럼 보기 좋게 끝났잖니  친구치곤 예쁜 여사친은 개뿔  걔한테 지금 너를 뺏긴 거니    눈물 뚝 떨어져           이 두 글자를 지워야겠지 우리  너무 미워도       두 번 다신 널 보고 싶지 않아    반쪽 같은 소리 하지 마  내 반쪽 이제 내 거야  나쁜 연이라고 하지 마  나쁜 건 너의 그녀야      사탕 발린 말투  달콤했던 만큼  아프니까 제발     아프니까 청춘  파란만큼 젊음  거울 속에 난       찢었어 너의   지웠어 너의 번호  빛이 나는                                     너무 미워도       두 번 다신 널 보고 싶지 않아    반쪽 같은 소리 하지 마  내 반쪽 이제 내 거야  나쁜 연이라고 하지 마  나쁜 건 너의 그녀야     반쪽을 줬던 내가 안타까워     다시 줘도 원하지도 않아     반의반의 반  반쪽 같은 소리 하지 마  내 반쪽 이제 내 거야  나쁜 연이라고 하지 마  나쁜 건 너의 그녀야   ,https://image.bugsm.co.kr/album/images/200/40667/4066711.jpg?version=20211103004833.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
2,0.693678698033834,32356515,우리의 이야기,멜로망스(MeloMance),유미의 세포들 OST Part 8,1077,홀로 집에 돌아오던 나날들은  지친 맘을 안아주는 날이 됐고  외로움 가득 차 있던 텅 빈 시간은  우리 추억이 채웠죠  요즘 좋은 일 있냐고 내 표정이 밝다고  사람들이 그랬죠  바뀐 건 내가 사랑하는 사람에게  사랑받고 있다는 그 사실 하나인걸  특별할 것 없는 이야기로  하루 종일 너무 즐겁죠  누군가 내게 소중한 사람이  되는 건 내가 보낸 시간을  사랑하게 만들죠  애정 담아 건넨 나의 문장들은  그대 일어날 수 있게 도와주고  유난히 그대가 힘든 것 같은 날엔  기댈 곳 돼주고 싶죠  사랑을 하고 있단 게 사랑을 나눈단 게  어떤 말 인지 이제 알겠죠  내가 사랑하는 사람에게  사랑받고 있다는 그 사실 하나뿐인데  특별할 것 없는 이야기로  하루 종일 너무 즐겁죠  누군가 내게 소중한 사람이  되는 건 내가 보낸 시간을  사랑하게 만들죠  혼자만의 착각일까 봐  상처 입을까 두려워지지만  나로 살아있는 것 같죠  내 손 맞잡아줬을 뿐인데  모든 게 이해받고 있죠  누군가 내게 사랑이 되는 건  특별할 것 없는 곳까지도 사랑하게 만들죠,https://image.bugsm.co.kr/album/images/200/204261/20426191.jpg?version=20211016003108.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
2,0.7335033580847456,6136066,별의 조각,윤하(Younha/ユンナ),YOUNHA 6th Album 'END THEORY',1063,무슨 이유로 태어나  어디서부터 왔는지  오랜 시간을 돌아와  널 만나게 됐어  의도치 않은 사고와  우연했던 먼지덩어린  별의 조각이 되어서  여기 온 거겠지  던질수록 커지는 질문에  대답해야 해  돌아갈 수 있다 해도  사랑해 버린 모든 건  이 별에 살아 숨을 쉬어  난 떠날 수 없어  태어난 곳이 아니어도  고르지 못했다고 해도  나를 실수했다 해도  이 별이 마음에 들어  까만 하늘 반짝이는  거기선 내가 보일까  어느 시간에 살아도  또 만나러 올게  그리워지면 두 눈을 감고  바라봐야 해  돌아갈 수 있다 해도  사랑해 버린 모든 건  이 별에 살아 숨을 쉬어  난 떠날 수 없어  태어난 곳이 아니어도  고르지 못했다고 해도  내가 실수였다 해도  이 별이 마음에 들어  언젠가 만날 그날을  조금만 기다려줄래  영원할 수 없는 여길  더 사랑해 볼게  돌아갈 수 있다 해도  사랑해 버린 모든 건  이 별에 살아 숨을 쉬어  난 떠날 수 없어  태어난 곳이 아니어도  고르지 못했다고 해도  내가 실수였다 해도  이 별이 마음에 들어  낮은 바람의 속삭임  초록빛 노랫소리와  너를 닮은 사람들과  이 별이 마음에 들어,https://image.bugsm.co.kr/album/images/200/40675/4067509.jpg?version=20211123004940.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
